Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,target
0,68,1,1549,2,0.0938761,3,18,6,0.0506073,0.0939691,75,67,9,4,4,176,15,31,36,24,78,1.0,0.474537,615,546,36,0,0.481077,661,2,2,2,2,1,681,1407,14,9,14,9,54,0,35,6,54,356,0,35,6,713,1482,17,9,17,9,58,0,37,6,58,370,0,37,6,56.0,2.0,2.0,51.0,169.0,1200.0,37.0,16.0,35.0,0.848863636,1842.0,0.875,2.0,0.409638554,0.155844156,1.0,5.0,31.60714286,14.0,2.1964,1
0,34,1,369,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,65,4,10,33,7,27,1.0,0.411765,133,125,18,0,0.411765,133,0,0,2,2,0,190,336,6,5,6,5,20,0,17,6,20,81,0,17,6,190,336,6,5,6,5,20,0,17,6,20,81,0,17,6,21.0,1.0,2.0,14.0,47.0,124.0,10.0,4.0,18.0,0.7,575.0,0.857142857,0.0,0.0,0.325396825,0.0,0.0,26.04761905,10.0,2.619,0
0,30,1,201,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,11,4,26,57,3,14,1.0,0.696429,117,117,12,0,0.696429,117,0,0,0,0,0,51,172,6,6,6,6,11,0,11,2,11,21,0,11,2,51,172,6,6,6,6,11,0,11,2,11,21,0,11,2,11.0,2.0,0.0,17.0,15.0,13.0,15.0,3.0,11.0,0.75,97.0,1.0,3.0,0.2,0.220779221,0.0,0.0,7.272727273,1.0,0.7273,0
0,26,1,209,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,17,1,590,928,1,16,1.0,0.611765,104,104,16,0,0.611765,104,0,0,3,3,0,66,184,2,3,2,3,15,0,15,1,15,28,0,15,1,66,184,2,3,2,3,15,0,15,1,15,28,0,15,1,15.0,4.0,3.0,499.0,30.0,0.0,498.0,1.0,15.0,0.392857143,153.0,1.0,1.0,0.619047619,0.322222222,1.0,3.0,9.066666667,2.0,0.6667,0
1,31,1,106,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,7,1,20,7,0,7,1.0,0.883117,68,68,8,0,0.883117,68,0,0,16,30,0,9,76,0,0,0,0,7,0,7,0,7,0,0,7,0,9,76,0,0,0,0,7,0,7,0,7,0,0,7,0,7.0,1.0,0.0,16.0,7.0,21.0,15.0,1.0,7.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
1,31,1,72,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,5,1,0,4,1.0,0.869565,40,40,5,0,0.869565,40,1,1,4,11,1,6,42,0,0,0,0,4,0,4,4,11,0,0,11,4,6,42,0,0,0,0,4,0,4,4,11,0,0,11,4,4.0,1.0,0.0,6.0,4.0,6.0,5.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0
0,58,1,1027,2,0.0,0,0,0,0.0,0.0,0,0,2,3,3,113,18,13,24,46,84,1.0,0.386364,340,312,27,0,0.372826,343,0,0,0,0,0,540,925,16,15,16,15,38,1,26,2,38,329,1,26,2,577,970,17,18,17,18,46,1,29,2,46,345,1,29,2,39.0,1.0,0.0,26.0,154.0,449.0,13.0,16.0,26.0,0.878446115,1711.0,0.714285714,3.0,0.0,0.178947368,0.0,0.0,42.33333333,13.0,2.5641,0
0,35,1,332,2,0.0,0,0,0,0.0,0.0,0,0,4,6,6,34,8,11,14,9,26,1.0,0.501818,138,135,13,0,0.501818,138,2,2,7,7,1,137,298,7,2,7,2,17,1,12,4,17,69,1,12,4,137,298,7,2,7,2,17,1,12,4,17,69,1,12,4,18.0,1.0,4.0,14.0,42.0,113.0,7.0,7.0,12.0,0.890756303,356.0,0.857142857,0.0,0.0,0.268907563,0.0,0.0,18.38888889,11.0,1.7778,1
0,31,1,73,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,1,1,1,1,4,1.0,0.636364,28,28,4,0,0.636364,28,0,0,0,0,0,16,43,1,0,1,0,3,0,3,0,3,6,0,3,0,16,43,1,0,1,0,3,0,3,0,3,6,0,3,0,3.0,2.0,0.0,2.0,5.0,0.0,1.0,1.0,3.0,0.0,34.0,1.0,1.0,0.818181818,0.5,1.0,2.0,10.0,1.0,0.6667,0
0,33,1,248,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,25,2,2,2,2,12,1.0,0.481283,90,84,6,0,0.5,101,0,0,0,0,0,97,204,7,1,7,1,10,0,5,0,10,56,0,5,0,101,216,9,1,9,1,10,0,5,0,10,56,0,5,0,10.0,2.0,0.0,3.0,30.0,27.0,1.0,2.0,5.0,0.761904762,245.0,1.0,1.0,0.357142857,0.283333333,1.0,1.0,22.8,2.0,1.0,0
