Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,target
0,21,1,29,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,0,0,0,0,2,1.0,0.76,19,18,2,0,0.76,19,0,0,0,0,0,6,9,0,0,0,0,2,0,1,0,2,1,0,1,0,6,9,0,0,0,0,2,0,1,0,2,1,0,1,0,3.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.333333333,0.0,0.0,7.666666667,2.0,1.0,0
0,32,1,58,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,116,51,0,2,1.0,0.8,28,28,3,0,0.8,28,0,0,37,37,0,7,27,0,1,0,1,2,0,2,0,2,1,0,2,0,7,27,0,1,0,1,2,0,2,0,2,1,0,2,0,3.0,1.0,6.0,13.0,4.0,3.0,12.0,1.0,3.0,2.0,8.0,0.0,0.0,0.0,0.666666667,0.0,0.0,1.666666667,1.0,0.6667,1
0,34,1,68,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,3,1,1,2,6,0.25,0.315789,12,10,1,3,0.315789,12,2,2,0,0,1,26,35,3,0,2,0,4,0,3,0,8,11,0,6,0,26,35,3,0,2,0,4,0,3,0,8,11,0,6,0,4.0,3.0,0.0,3.0,10.0,2.0,0.0,3.0,3.0,0.666666667,57.0,1.0,0.0,0.571428571,0.625,0.0,0.0,12.75,1.0,0.75,1
0,24,1,86,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,12,2,4,6,2,6,0.666667,0.258621,15,9,2,1,0.258621,15,2,2,3,4,1,43,63,8,0,7,0,4,0,2,0,9,25,0,5,0,43,63,8,0,7,0,4,0,2,0,9,25,0,5,0,4.0,3.0,2.0,4.0,8.0,4.0,2.0,2.0,2.0,0.857142857,122.0,1.0,0.0,0.571428571,0.583333333,0.0,0.0,27.75,1.0,0.75,1
0,27,1,168,2,0.782051,11,377,37,0.809859,0.839416,115,115,1,2,2,70,3,2,2,4,7,0.5,0.399123,91,26,2,2,0.399123,91,2,2,0,0,1,137,142,1,0,0,0,3,0,3,0,7,63,0,6,0,137,142,1,0,0,0,3,0,3,0,7,63,0,6,0,3.0,3.0,0.0,3.0,13.0,3.0,0.0,3.0,3.0,2.0,170.0,0.0,0.0,0.666666667,0.444444444,0.0,0.0,55.66666667,3.0,1.3333,1
0,26,1,31,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,1,3,2,0,1,2,0.5,0.4,4,4,1,1,0.4,4,1,1,0,0,1,6,6,0,1,0,0,1,0,1,0,2,1,0,2,0,6,6,0,1,0,0,1,0,1,0,2,1,0,2,0,2.0,2.0,0.0,3.0,4.0,1.0,0.0,3.0,2.0,2.0,10.0,0.0,0.0,0.666666667,0.666666667,0.0,0.0,4.0,1.0,0.5,1
0,26,1,59,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,6,2,1,1,2,5,0.25,0.0967742,3,3,1,3,0.0967742,3,2,2,0,0,1,28,34,4,0,3,0,3,0,3,0,8,16,0,6,0,28,34,4,0,3,0,3,0,3,0,8,16,0,6,0,3.0,3.0,0.0,3.0,10.0,1.0,1.0,2.0,3.0,0.5,63.0,1.0,0.0,0.8,0.666666667,0.0,0.0,19.0,1.0,0.3333,1
0,28,1,61,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,5,3,1,1,3,5,1.0,0.432432,16,13,3,0,0.432432,16,2,2,0,0,1,21,34,3,0,2,0,2,0,2,0,6,10,0,5,0,21,34,3,0,2,0,2,0,2,0,6,10,0,5,0,2.0,3.0,0.0,3.0,6.0,0.0,0.0,3.0,2.0,0.0,41.0,0.0,0.0,0.8,0.666666667,0.0,0.0,18.5,1.0,0.5,1
0,29,1,40,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,1,2,2,1,3,1.0,0.529412,9,9,2,0,0.529412,9,3,3,1,1,1,8,12,8,0,0,0,2,0,1,0,10,2,0,6,0,8,12,8,0,0,0,2,0,1,0,10,2,0,6,0,2.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,0.875,0.666666667,1.0,1.0,3.5,1.0,0.5,0
0,27,1,42,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,3,10,10,2,4,0.333333,0.294118,5,5,1,2,0.294118,5,2,2,0,0,1,12,16,1,0,0,0,2,0,2,0,6,6,0,5,0,12,16,1,0,0,0,2,0,2,0,6,6,0,5,0,2.0,3.0,0.0,4.0,5.0,1.0,1.0,3.0,2.0,2.0,21.0,0.0,0.0,0.8,0.75,0.0,0.0,9.5,1.0,0.5,1
