Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,target
0,32,1,151,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,11,0,1,1,0,8,1.0,0.628099,76,76,9,0,0.628099,76,0,0,0,0,0,45,120,0,7,0,7,8,0,8,0,8,12,0,8,0,45,120,0,7,0,7,8,0,8,0,8,12,0,8,0,9.0,1.0,0.0,1.0,18.0,36.0,1.0,0.0,9.0,2.0,81.0,0.0,0.0,0.0,0.111111111,0.0,0.0,8.0,2.0,1.1111,1
0,54,1,756,2,0.168022,3,10,5,0.0896159,0.153846,63,56,2,7,4,47,3,1,1,1,24,1.0,0.42984,242,218,22,0,0.412975,261,0,0,0,0,0,321,639,21,8,21,8,23,0,21,4,23,148,0,21,4,371,703,23,8,23,8,24,2,22,4,24,165,2,22,4,29.0,5.0,0.0,2.0,83.0,298.0,1.0,2.0,21.0,0.879251701,801.0,0.904761905,1.0,0.94214876,0.344827586,3.0,5.0,25.89655172,10.0,1.5172,1
1,31,1,91,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,7,3,16,11,0,7,1.0,0.789474,45,45,8,0,0.789474,45,0,0,1,1,0,12,61,0,5,0,5,7,0,7,0,7,0,0,7,0,12,61,0,5,0,5,7,0,7,0,7,0,0,7,0,7.0,1.0,0.0,19.0,7.0,21.0,17.0,3.0,7.0,2.0,7.0,0.0,0.0,0.0,0.476190476,0.0,0.0,0.0,1.0,1.0,0
0,38,1,80,2,0.0,0,0,0,0.0,0.0,0,0,1,3,2,5,9,1,2,5,7,1.0,0.46,23,23,3,0,0.46,23,1,1,0,0,1,27,43,1,0,1,0,2,0,2,0,14,11,0,14,0,27,43,1,0,1,0,2,0,2,0,14,11,0,14,0,2.0,2.0,0.0,9.0,11.0,0.0,1.0,8.0,2.0,0.0,53.0,1.0,1.0,0.923076923,0.625,0.0,0.0,25.0,4.0,2.0,1
0,40,1,151,2,0.0,0,0,0,0.0,0.0,0,0,0,1,1,8,6,9,15,2,9,1.0,0.72973,81,80,6,0,0.72973,81,0,0,3,5,0,30,112,2,1,2,1,7,0,5,0,7,5,0,5,0,30,112,2,1,2,1,7,0,5,0,7,5,0,5,0,7.0,1.0,3.0,13.0,11.0,21.0,7.0,6.0,5.0,1.0,29.0,1.0,0.0,0.0,0.349206349,0.0,0.0,2.857142857,1.0,0.8571,1
0,47,1,227,2,0.0,0,0,0,0.0,0.0,0,0,3,3,3,28,18,0,0,18,26,1.0,0.343023,59,56,8,0,0.343023,59,1,1,0,0,1,113,181,5,2,3,1,8,0,7,0,10,50,0,7,0,113,181,5,2,3,1,8,0,7,0,10,50,0,7,0,9.0,2.0,0.0,16.0,32.0,28.0,0.0,16.0,7.0,0.625,228.0,1.0,2.0,0.461538462,0.325,1.0,1.0,24.0,8.0,2.2222,1
0,51,1,390,2,0.114047,1,6,2,0.0705882,0.103627,24,20,1,4,4,31,19,0,0,16,22,1.0,0.353135,107,90,7,0,0.353135,107,1,1,0,0,1,196,340,11,1,9,0,6,0,6,0,8,86,0,6,0,196,340,11,1,9,0,6,0,6,0,8,86,0,6,0,7.0,2.0,0.0,17.0,52.0,13.0,0.0,17.0,6.0,0.87037037,512.0,1.0,0.0,0.545454545,0.366666667,0.0,0.0,70.85714286,2.0,1.0,1
0,30,1,98,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,1,2,6,1,4,1.0,0.686567,46,44,3,0,0.686567,46,1,1,2,2,1,21,69,4,2,2,1,3,0,2,0,10,4,0,7,0,21,69,4,2,2,1,3,0,2,0,10,4,0,7,0,3.0,2.0,2.0,3.0,7.0,0.0,2.0,1.0,2.0,0.5,32.0,1.0,0.0,0.75,0.666666667,0.0,0.0,9.0,1.0,0.6667,0
0,55,1,521,2,0.375583,6,24,7,0.231263,0.323988,108,104,1,7,7,62,14,0,0,22,28,1.0,0.263393,118,107,7,0,0.263393,118,2,2,0,0,1,330,467,6,2,2,0,6,0,6,0,11,170,0,8,0,330,467,6,2,2,0,6,0,6,0,11,170,0,8,0,6.0,3.0,0.0,12.0,48.0,0.0,0.0,12.0,6.0,0.2,861.0,1.0,0.0,0.615384615,0.388888889,2.0,6.0,142.1666667,6.0,2.0,1
0,61,1,531,2,0.34719,6,26,7,0.239915,0.311573,113,105,1,5,5,58,16,0,0,22,28,1.0,0.270968,126,112,7,0,0.270968,126,2,2,0,0,1,339,471,4,2,0,0,6,0,6,0,11,178,0,8,0,339,471,4,2,0,0,6,0,6,0,11,178,0,8,0,6.0,3.0,0.0,13.0,51.0,3.0,0.0,13.0,6.0,2.0,851.0,0.0,0.0,0.615384615,0.388888889,2.0,5.0,140.8333333,5.0,1.6667,1
