Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,target
0,30,1,33,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.555556,5,5,1,0,0.555556,5,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3,34,1,168,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,17,9,102,64,0,17,1.0,0.838983,99,99,18,0,0.838983,99,1,1,1,2,1,19,135,0,10,0,10,17,0,17,1,19,0,0,19,1,19,135,0,10,0,10,17,0,17,1,19,0,0,19,1,17.0,1.0,0.0,84.0,17.0,136.0,80.0,7.0,17.0,2.0,17.0,0.0,0.0,0.0,0.222222222,0.0,0.0,0.0,1.0,1.0,1
1,25,1,41,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,0,2,2,0,4,0.2,0.315789,6,6,1,4,0.315789,6,0,0,2,2,0,13,17,0,0,0,0,4,0,4,0,4,3,0,4,0,13,17,0,0,0,0,4,0,4,0,4,3,0,4,0,4.0,3.0,2.0,2.0,8.0,6.0,2.0,0.0,4.0,2.0,20.0,0.0,0.0,1.0,0.666666667,0.0,0.0,4.0,0.0,0.0,0
1,34,1,279,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,30,10,38,42,11,36,0.666667,0.428571,87,87,14,7,0.390135,87,2,2,0,0,1,116,226,8,4,5,4,25,0,20,3,30,48,0,25,3,136,246,8,4,5,4,29,0,24,3,34,59,0,29,3,25.0,2.0,0.0,18.0,45.0,252.0,8.0,14.0,20.0,0.675,273.0,1.0,3.0,0.233333333,0.24,1.0,1.0,9.72,5.0,1.12,0
3,25,1,47,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,3,16,5,0,3,1.0,0.8,20,20,4,0,0.8,20,0,0,3,25,0,5,23,0,1,0,1,3,0,3,1,3,0,0,3,1,5,23,0,1,0,1,3,0,3,1,3,0,0,3,1,3.0,1.0,0.0,34.0,3.0,3.0,33.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.555555556,0.0,0.0,0.0,1.0,1.0,0
3,25,1,26,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,28,0,0,0,1.0,0.714286,5,5,1,0,0.714286,5,1,1,3,27,1,2,2,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0.0,1.0,0.0,27.0,0.0,0.0,26.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,30,1,33,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,9,0,0,0,1.0,0.6,6,6,1,0,0.6,6,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3,28,1,92,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,9,6,102,48,0,9,1.0,0.828125,53,53,10,0,0.828125,53,0,0,1,26,0,11,65,0,2,0,2,9,0,9,0,9,0,0,9,0,11,65,0,2,0,2,9,0,9,0,9,0,0,9,0,9.0,1.0,0.0,99.0,9.0,36.0,95.0,6.0,9.0,2.0,9.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,1.0,1.0,0
0,33,1,38,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,3,1,0,2,1.0,0.571429,8,8,1,0,0.571429,8,0,0,0,0,0,6,6,0,0,0,0,2,0,0,0,2,0,0,0,0,6,6,0,0,0,0,2,0,0,0,2,0,0,0,0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
3,28,1,136,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,15,2,335,124,0,15,1.0,0.826531,81,81,16,0,0.826531,81,0,0,1,15,0,17,109,0,10,0,10,15,0,15,3,15,0,0,15,3,17,109,0,10,0,10,15,0,15,3,15,0,0,15,3,15.0,1.0,0.0,185.0,15.0,105.0,184.0,2.0,15.0,2.0,15.0,0.0,0.0,0.0,0.228571429,0.0,0.0,0.0,1.0,1.0,0
1,25,1,42,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,3,1,1,3,6,0.25,0.25,5,5,1,3,0.25,5,1,1,0,0,1,15,18,3,2,2,2,3,0,3,0,7,5,0,7,0,15,18,3,2,2,2,3,0,3,0,7,5,0,7,0,3.0,5.0,0.0,4.0,10.0,0.0,1.0,3.0,3.0,0.5,34.0,1.0,1.0,0.894736842,0.555555556,0.0,0.0,9.666666667,1.0,0.6667,0
3,30,1,39,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,66,27,0,1,1.0,0.85,17,17,2,0,0.85,17,0,0,22,26,0,3,10,0,0,0,0,1,0,1,0,1,0,0,1,0,3,10,0,0,0,0,1,0,1,0,1,0,0,1,0,1.0,1.0,0.0,66.0,1.0,0.0,65.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
