Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,target
0,113,1,223,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,13,5,3,1,2,12,1.0,0.813793,118,118,10,0,0.813793,118,0,0,1,1,0,27,111,0,0,0,0,10,0,9,2,10,10,0,9,2,27,111,0,0,0,0,10,0,9,2,10,10,0,9,2,10.0,1.0,1.0,0.0,15.0,45.0,0.0,0.0,9.0,2.0,53.0,0.0,0.0,0.0,0.228571429,0.0,0.0,4.3,1.0,0.9,1
0,93,1,227,2,0.362416,2,7,2,0.148148,0.25,20,12,3,1,1,12,3,1,2,1,8,1.0,0.688312,106,97,7,0,0.688312,106,0,0,1,1,0,48,135,4,0,4,0,7,0,6,2,7,15,0,6,2,48,135,4,0,4,0,7,0,6,2,7,15,0,6,2,8.0,1.0,1.0,0.0,16.0,14.0,0.0,0.0,6.0,0.785714286,117.0,1.0,0.0,0.0,0.571428571,0.0,0.0,13.125,1.0,0.75,1
0,99,1,145,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,5,0,2,2,0,5,1.0,0.7625,61,61,6,0,0.7625,61,0,0,0,0,0,19,47,1,1,1,1,5,0,5,0,5,6,0,5,0,19,47,1,1,1,1,5,0,5,0,5,6,0,5,0,5.0,3.0,0.0,0.0,6.0,8.0,0.0,0.0,5.0,0.0,34.0,1.0,0.0,0.944444444,0.6,0.0,0.0,5.6,1.0,0.2,1
0,100,1,117,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,6,2,0,2,1.0,0.857143,48,48,3,0,0.857143,48,0,0,0,0,0,8,18,0,0,0,0,2,0,2,0,2,2,0,2,0,8,18,0,0,0,0,2,0,2,0,2,2,0,2,0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,1.0,0.75,0.0,0.0,3.5,0.0,0.0,1
0,106,1,235,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,17,4,3,1,7,15,1.0,0.700637,110,107,8,0,0.700637,110,0,0,1,1,0,47,130,0,1,0,1,8,0,7,0,8,27,0,7,0,47,130,0,1,0,1,8,0,7,0,8,27,0,7,0,8.0,1.0,1.0,0.0,27.0,28.0,0.0,0.0,7.0,2.0,128.0,0.0,0.0,0.0,0.333333333,0.0,0.0,15.0,1.0,0.875,1
0,95,1,228,2,0.364865,2,7,2,0.149254,0.26087,20,12,3,1,1,12,4,1,2,1,8,1.0,0.699346,107,98,7,0,0.699346,107,0,0,1,1,0,46,134,4,0,4,0,7,0,6,2,7,15,0,6,2,46,134,4,0,4,0,7,0,6,2,7,15,0,6,2,8.0,1.0,1.0,0.0,16.0,14.0,0.0,0.0,6.0,0.785714286,115.0,1.0,0.0,0.0,0.571428571,0.0,0.0,12.875,1.0,0.75,1
0,957,1,1063,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,0,1,2,0,4,1.0,0.607843,31,31,1,0,0.607843,31,0,0,0,0,0,20,107,1,1,1,1,4,0,0,0,4,4,0,0,0,20,107,1,1,1,1,4,0,0,0,4,4,0,0,0,4.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.625,0.0,0.0,5.75,2.0,1.0,0
0,83,1,445,2,0.248031,2,4,2,0.0881543,0.12069,32,14,2,1,1,31,4,0,0,5,32,0.0714286,0.113636,15,11,2,26,0.113636,15,6,11,0,0,2,117,363,41,55,0,12,27,0,27,12,165,31,13,111,33,117,363,41,55,0,12,27,0,27,12,165,31,13,111,33,27.0,4.0,0.0,2.0,35.0,351.0,0.0,2.0,27.0,2.0,171.0,0.0,0.0,0.783333333,0.37962963,0.0,0.0,5.333333333,3.0,1.1111,0
0,83,1,379,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,23,4,0,0,3,26,0.0833333,0.101852,11,11,2,22,0.101852,11,6,11,0,0,2,97,297,41,54,0,11,23,0,23,11,161,23,13,107,32,97,297,41,54,0,11,23,0,23,11,161,23,13,107,32,23.0,4.0,0.0,2.0,26.0,253.0,0.0,2.0,23.0,2.0,127.0,0.0,0.0,0.810344828,0.52173913,0.0,0.0,4.52173913,1.0,0.9565,0
0,83,1,323,2,0.33871,2,4,2,0.13278,0.179487,32,14,0,1,1,21,4,0,0,7,24,0.111111,0.141304,13,11,2,16,0.141304,13,6,11,0,0,2,79,241,41,51,0,8,17,0,17,8,155,23,13,101,29,79,241,41,51,0,8,17,0,17,8,155,23,13,101,29,17.0,4.0,0.0,2.0,27.0,136.0,0.0,2.0,17.0,2.0,123.0,0.0,0.0,0.854545455,0.317647059,0.0,0.0,6.235294118,3.0,1.1765,0
