Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,target
1,20,1,132,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,12,4,30,31,0,12,1.0,0.759615,79,79,13,0,0.759615,79,0,0,2,28,0,25,113,0,4,0,4,12,0,12,3,12,0,0,12,3,25,113,0,4,0,4,12,0,12,3,12,0,0,12,3,12.0,1.0,0.0,32.0,12.0,66.0,29.0,4.0,12.0,2.0,12.0,0.0,0.0,0.0,0.236111111,0.0,0.0,0.0,1.0,1.0,1
0,27,1,275,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,27,8,32,12,6,23,1.0,0.511416,112,108,17,0,0.511416,112,1,2,20,27,2,107,249,7,6,7,6,17,0,16,4,19,34,0,18,4,107,249,7,6,7,6,17,0,16,4,19,34,0,18,4,20.0,1.0,12.0,27.0,31.0,140.0,18.0,9.0,19.0,0.879699248,175.0,1.0,5.0,0.0,0.2,0.0,0.0,7.4,4.0,1.35,1
0,44,1,245,2,0.0,0,0,0,0.0,0.0,0,0,2,3,3,22,8,2,1,21,36,0.5,0.396985,79,66,8,8,0.396985,79,2,4,0,0,2,120,202,13,10,6,4,15,1,15,2,31,47,1,30,6,120,202,13,10,6,4,15,1,15,2,31,47,1,30,6,15.0,2.0,0.0,9.0,43.0,19.0,1.0,9.0,15.0,0.821428571,279.0,0.0,3.0,0.5625,0.255555556,1.0,2.0,17.2,5.0,1.2667,1
0,24,1,63,2,0.0,0,0,0,0.0,0.0,0,0,3,0,0,4,6,10,10,5,9,1.0,0.511111,23,23,4,0,0.511111,23,0,0,0,0,0,22,40,0,0,0,0,4,0,3,0,4,5,0,3,0,22,40,0,0,0,0,4,0,3,0,4,5,0,3,0,4.0,1.0,0.0,13.0,10.0,6.0,6.0,7.0,3.0,2.0,27.0,0.0,0.0,0.0,0.25,0.0,0.0,5.75,1.0,0.75,1
0,70,1,1042,2,0.0,0,0,0,0.0,0.0,0,0,3,3,3,115,10,106,259,22,75,1.0,0.590909,546,534,49,0,0.590909,546,1,1,1,5,1,378,973,9,18,9,18,53,0,48,5,53,166,0,48,5,378,973,9,18,9,18,53,0,48,5,53,166,0,48,5,55.0,1.0,1.0,65.0,90.0,831.0,58.0,10.0,48.0,0.766666667,733.0,0.7,4.0,0.0,0.143874644,0.0,0.0,12.14545455,5.0,2.0545,1
0,14,1,41,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,6,0,1,3,0,3,0.333333,0.148148,4,4,1,2,0.148148,4,0,0,0,0,0,23,28,2,0,2,0,3,0,2,0,3,8,0,2,0,23,28,2,0,2,0,3,0,2,0,3,8,0,2,0,4.0,1.0,0.0,1.0,11.0,2.0,1.0,0.0,2.0,0.777777778,61.0,0.0,0.0,0.0,0.5,1.0,1.0,13.5,6.0,2.0,1
0,20,1,99,2,0.0,0,0,0,0.0,0.0,0,0,2,2,1,13,4,11,11,3,11,0.571429,0.32,24,24,4,3,0.32,24,3,4,0,0,1,51,80,13,9,3,1,8,2,6,1,44,19,2,34,9,51,80,13,9,3,1,8,2,6,1,44,19,2,34,9,8.0,3.0,0.0,11.0,18.0,8.0,7.0,4.0,6.0,0.857142857,116.0,0.333333333,0.0,0.871794872,0.541666667,2.0,5.0,13.125,3.0,1.0,1
0,125,1,345,2,0.15087,1,8,2,0.104072,0.167883,23,23,1,3,3,28,8,3,2,14,23,0.833333,0.532423,156,148,5,1,0.532423,156,4,5,0,0,1,137,221,29,13,15,1,9,0,5,1,62,69,0,47,15,137,221,29,13,15,1,9,0,5,1,62,69,0,47,15,10.0,3.0,0.0,8.0,42.0,0.0,0.0,8.0,5.0,0.866666667,435.0,0.2,1.0,0.825,0.311111111,1.0,1.0,41.0,6.0,1.6,1
0,12,1,21,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,2,1,1,1,3,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,8,10,0,0,0,0,2,0,1,0,2,1,0,1,0,8,10,0,0,0,0,2,0,1,0,2,1,0,1,0,2.0,1.0,0.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,4.0,1.0,0.5,1
0,249,1,331,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,11,5,1,2,5,8,1.0,0.363636,28,13,2,0,0.363636,28,0,0,0,0,0,49,83,4,0,4,0,3,0,1,0,3,25,0,1,0,49,83,4,0,4,0,3,0,1,0,3,25,0,1,0,3.0,2.0,0.0,5.0,17.0,0.0,1.0,5.0,1.0,0.25,131.0,0.0,3.0,0.968253968,0.555555556,0.0,0.0,41.33333333,6.0,2.6667,1
0,31,1,306,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,24,7,10,29,10,27,1.0,0.542969,139,133,15,0,0.542969,139,3,4,4,5,1,117,276,14,12,4,4,17,0,14,6,53,44,0,42,14,117,276,14,12,4,4,17,0,14,6,53,44,0,42,14,17.0,3.0,2.0,9.0,36.0,14.0,3.0,6.0,14.0,0.546875,272.0,1.0,0.0,0.723404255,0.333333333,1.0,11.0,14.76470588,2.0,0.9412,1
0,19,1,250,2,0.0,0,0,0,0.0,0.0,0,0,3,2,2,21,6,0,0,11,22,0.909091,0.298077,62,62,10,1,0.298077,62,2,2,0,0,1,146,232,10,8,8,5,11,2,10,2,14,95,4,13,2,146,232,10,8,8,5,11,2,10,2,14,95,4,13,2,13.0,2.0,0.0,6.0,35.0,46.0,0.0,6.0,11.0,0.916666667,758.0,0.375,0.0,0.421052632,0.236111111,1.0,1.0,56.69230769,7.0,1.6154,1
0,55,1,546,2,0.102389,1,6,2,0.0426829,0.0871369,21,21,3,4,2,49,15,3,4,18,43,0.869565,0.477419,222,191,20,3,0.477419,222,1,2,0,0,2,243,492,9,7,9,7,25,0,22,4,25,133,0,22,4,243,492,9,7,9,7,25,0,22,4,25,133,0,22,4,25.0,1.0,0.0,17.0,69.0,200.0,2.0,15.0,22.0,0.856481481,586.0,0.222222222,4.0,0.0,0.16,0.0,0.0,22.08,6.0,1.92,1
0,20,1,77,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,5,2,47,13,0,5,1.0,0.592593,32,32,6,0,0.592593,32,1,1,5,8,1,22,58,2,3,2,3,5,2,5,0,6,3,2,6,0,22,58,2,3,2,3,5,2,5,0,6,3,2,6,0,8.0,1.0,5.0,36.0,11.0,28.0,34.0,2.0,7.0,1.0,26.0,0.0,0.0,0.0,0.571428571,0.0,0.0,2.0,1.0,0.75,1
0,26,1,139,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,20,1,37,13,1,6,1.0,0.527273,58,57,5,0,0.527273,58,1,1,2,2,1,52,114,22,2,7,0,5,7,4,0,16,30,19,14,0,52,114,22,2,7,0,5,7,4,0,16,30,19,14,0,6.0,2.0,0.0,24.0,9.0,0.0,24.0,1.0,4.0,0.2,146.0,0.0,7.0,0.666666667,0.45,0.0,0.0,22.16666667,9.0,3.3333,1
0,30,1,258,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,13,5,15,28,8,18,0.545455,0.525,105,101,6,5,0.525,105,0,0,0,0,0,95,229,6,6,6,6,10,4,10,1,10,15,4,10,1,95,229,6,6,6,6,10,4,10,1,10,15,4,10,1,12.0,1.0,0.0,21.0,36.0,0.0,11.0,11.0,11.0,0.893939394,159.0,0.333333333,1.0,0.0,0.121212121,0.0,0.0,11.75,1.0,0.8333,1
0,20,1,127,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,5,3,44,46,4,9,1.0,0.737864,76,76,5,0,0.737864,76,2,2,4,4,1,27,108,10,22,1,4,5,0,4,0,58,5,0,52,5,27,108,10,22,1,4,5,0,4,0,58,5,0,52,5,7.0,2.0,2.0,25.0,15.0,21.0,25.0,3.0,4.0,1.0,47.0,0.5,0.0,0.903846154,0.291666667,1.0,1.0,5.428571429,1.0,0.7143,1
0,34,1,147,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,17,2,3,4,1,10,1.0,0.350427,41,41,5,0,0.350427,41,0,0,0,0,0,76,114,4,3,4,3,9,0,4,0,9,27,0,4,0,76,114,4,3,4,3,9,0,4,0,9,27,0,4,0,10.0,1.0,0.0,4.0,19.0,5.0,2.0,2.0,4.0,0.416666667,123.0,0.0,1.0,0.0,0.481481481,0.0,0.0,10.9,3.0,1.5,1
0,93,1,414,2,0.153846,1,4,2,0.0621118,0.125984,20,16,1,2,2,31,2,15,19,2,14,1.0,0.632768,224,211,11,0,0.613079,225,0,0,0,0,0,130,308,3,1,3,1,12,0,10,1,12,66,0,10,1,142,322,5,1,5,1,13,0,10,1,13,70,0,10,1,13.0,1.0,0.0,12.0,42.0,0.0,10.0,2.0,10.0,0.666666667,295.0,0.0,0.0,0.0,0.083333333,0.0,0.0,21.46153846,6.0,2.3077,1
0,386,1,500,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,11,4,21,22,3,11,1.0,0.88961,411,409,8,0,0.88961,411,2,2,2,2,1,51,115,10,4,8,1,8,2,7,1,11,16,4,10,1,51,115,10,4,8,1,8,2,7,1,11,16,4,10,1,8.0,2.0,0.0,10.0,16.0,18.0,6.0,4.0,7.0,0.875,103.0,0.75,1.0,0.571428571,0.5,0.0,0.0,10.875,3.0,1.0,1
0,18,1,188,2,0.0,0,0,0,0.0,0.0,0,0,4,1,1,12,1,59,58,3,14,1.0,0.5,77,77,11,0,0.5,77,0,0,1,3,0,77,171,15,2,15,2,11,12,10,0,11,16,12,10,0,77,171,15,2,15,2,11,12,10,0,11,16,12,10,0,12.0,1.0,1.0,35.0,17.0,44.0,35.0,1.0,10.0,0.981818182,150.0,0.0,5.0,0.0,0.290909091,0.0,0.0,10.25,3.0,1.0833,1
0,76,1,655,2,0.0,0,0,0,0.0,0.0,0,0,2,4,3,48,17,30,50,28,44,1.0,0.582609,335,320,9,0,0.582609,335,1,1,0,0,1,240,580,14,0,13,0,16,1,8,0,16,127,2,8,0,240,580,14,0,13,0,16,1,8,0,16,127,2,8,0,18.0,1.0,0.0,35.0,79.0,135.0,19.0,18.0,9.0,0.966911765,762.0,0.1875,1.0,0.0,0.277777778,0.0,0.0,40.44444444,10.0,2.6667,1
0,657,1,671,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,3,1,1,3,5,0.5,0.230769,3,3,1,1,0.230769,3,1,1,0,0,1,10,15,7,0,0,0,2,0,1,0,6,2,1,2,1,10,15,7,0,0,0,2,0,1,0,6,2,1,2,1,2.0,3.0,0.0,4.0,6.0,1.0,1.0,4.0,1.0,2.0,14.0,0.0,0.0,0.984848485,0.75,1.0,1.0,6.0,1.0,0.5,0
0,12,1,18,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0,0,1,2,0,0,0,6,7,0,0,0,0,1,0,0,0,1,2,0,0,0,1.0,4.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1
0,358,1,433,2,0.0,0,0,0,0.0,0.0,0,0,0,2,2,12,1,3,9,0,5,0.333333,0.126582,10,10,1,2,0.126582,10,0,0,0,0,0,69,76,1,2,1,2,5,0,2,1,5,43,0,2,1,69,76,1,2,1,2,5,0,2,1,5,43,0,2,1,5.0,3.0,0.0,1.0,15.0,0.0,1.0,0.0,2.0,0.0,170.0,0.0,0.0,0.975206612,0.4,0.0,0.0,32.8,3.0,1.0,0
