Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,target
0,87,1,1195,2,0.0847458,2,10,4,0.0459874,0.086,51,43,9,5,4,120,8,23,28,13,51,1.0,0.498929,466,419,26,0,0.506417,513,1,1,0,0,1,468,1033,13,7,13,7,38,0,25,2,38,239,0,25,2,500,1109,16,7,16,7,42,0,27,2,42,253,0,27,2,42.0,2.0,0.0,20.0,115.0,703.0,14.0,8.0,25.0,0.881899872,1369.0,0.684210526,1.0,0.478873239,0.176829268,1.0,5.0,31.14285714,12.0,1.9286,0
0,67,1,237,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,11,4,23,53,3,14,1.0,0.694611,116,116,12,0,0.694611,116,0,0,0,0,0,51,171,6,6,6,6,11,0,11,2,11,21,0,11,2,51,171,6,6,6,6,11,0,11,2,11,21,0,11,2,11.0,2.0,0.0,12.0,15.0,13.0,9.0,4.0,11.0,0.75,97.0,1.0,3.0,0.2,0.220779221,0.0,0.0,7.272727273,1.0,0.7273,0
0,64,1,237,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,16,1,393,596,1,15,1.0,0.613497,100,100,15,0,0.613497,100,0,0,1,1,0,63,174,2,2,2,2,14,0,14,1,14,27,0,14,1,63,174,2,2,2,2,14,0,14,1,14,27,0,14,1,14.0,4.0,0.0,193.0,26.0,0.0,192.0,1.0,14.0,0.384615385,153.0,1.0,1.0,0.65,0.333333333,1.0,2.0,9.785714286,2.0,0.6429,0
1,68,1,142,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,7,1,20,14,0,7,1.0,0.883117,68,68,8,0,0.883117,68,0,0,16,22,0,9,75,0,0,0,0,7,0,7,0,7,0,0,7,0,9,75,0,0,0,0,7,0,7,0,7,0,0,7,0,7.0,1.0,0.0,9.0,7.0,21.0,8.0,1.0,7.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
1,68,1,109,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,1,4,1,0,4,1.0,0.87234,41,41,5,0,0.87234,41,1,1,3,6,1,6,42,0,0,0,0,4,0,4,4,11,0,0,11,4,6,42,0,0,0,0,4,0,4,4,11,0,0,11,4,4.0,1.0,0.0,5.0,4.0,6.0,4.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0
0,72,1,334,2,0.0,0,0,0,0.0,0.0,0,0,4,5,5,29,8,7,8,9,24,1.0,0.50813,125,122,13,0,0.50813,125,2,2,3,3,1,121,263,7,0,7,0,15,1,12,4,15,63,1,12,4,121,263,7,0,7,0,15,1,12,4,15,63,1,12,4,16.0,1.0,3.0,13.0,38.0,80.0,6.0,7.0,12.0,0.876190476,334.0,0.857142857,0.0,0.0,0.285714286,0.0,0.0,19.4375,8.0,1.6875,0
0,70,1,223,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,15,2,2,2,1,9,1.0,0.503817,66,65,5,0,0.530612,78,0,0,0,0,0,65,141,4,1,4,1,8,0,4,0,8,35,0,4,0,69,154,6,1,6,1,8,0,4,0,8,35,0,4,0,8.0,2.0,0.0,4.0,25.0,14.0,1.0,3.0,4.0,0.571428571,163.0,1.0,1.0,0.416666667,0.3,1.0,1.0,18.875,2.0,1.0,0
0,74,1,307,2,0.0,0,0,0,0.0,0.0,0,0,2,4,4,31,2,1,2,2,13,1.0,0.299539,65,60,6,0,0.295455,65,0,0,0,0,0,152,231,0,1,0,1,11,0,5,0,11,101,0,5,0,155,234,0,1,0,1,12,0,6,0,12,102,0,6,0,12.0,1.0,0.0,3.0,47.0,60.0,1.0,3.0,5.0,0.818181818,466.0,0.0,0.0,0.0,0.15,0.0,0.0,37.58333333,4.0,1.8333,0
0,154,1,969,2,0.191806,3,15,4,0.0735294,0.152231,60,58,6,6,6,95,6,61,72,11,44,1.0,0.545346,457,448,22,0,0.545346,457,1,2,4,4,2,381,816,18,9,18,9,33,0,21,7,33,235,0,21,7,381,816,18,9,18,9,33,0,21,7,33,235,0,21,7,34.0,1.0,1.0,33.0,67.0,437.0,27.0,6.0,21.0,0.752525253,1171.0,1.0,2.0,0.0,0.257575758,0.0,0.0,32.91176471,23.0,2.5,0
1,63,1,68,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,3,2,0,2,0.333333,0.545455,6,6,1,2,0.545455,6,0,0,2,2,0,5,6,0,0,0,0,2,0,2,1,2,0,0,2,1,5,6,0,0,0,0,2,0,2,1,2,0,0,2,1,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
