Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,target
0,98,1,282,2,0.328767,1,4,2,0.108108,0.339623,20,18,1,1,1,17,6,3,1,3,15,1.0,0.713513,132,132,12,0,0.713513,132,0,0,1,1,0,53,185,0,1,0,1,12,0,11,2,12,20,0,11,2,53,185,0,1,0,1,12,0,11,2,12,20,0,11,2,12.0,1.0,1.0,0.0,22.0,66.0,0.0,0.0,11.0,2.0,100.0,0.0,0.0,0.0,0.238095238,0.0,0.0,7.333333333,1.0,0.9167,0
0,84,1,342,2,0.219178,1,2,1,0.0540541,0.1875,14,12,7,1,1,18,5,2,1,3,20,1.0,0.735537,178,176,17,0,0.735537,178,0,0,1,1,0,64,259,6,1,6,1,17,0,16,7,17,15,0,16,7,64,259,6,1,6,1,17,0,16,7,17,15,0,16,7,17.0,1.0,1.0,0.0,22.0,100.0,0.0,0.0,16.0,0.875,100.0,1.0,0.0,0.0,0.367647059,0.0,0.0,4.529411765,1.0,0.9412,0
0,68,1,154,2,0.0,0,0,0,0.0,0.0,0,0,0,1,1,8,0,2,2,0,6,1.0,0.632911,50,50,7,0,0.632911,50,0,0,0,0,0,29,87,1,2,1,2,6,0,6,0,6,13,0,6,0,29,87,1,2,1,2,6,0,6,0,6,13,0,6,0,6.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,0.0,52.0,1.0,0.0,0.894736842,0.555555556,1.0,1.0,7.5,3.0,0.6667,0
0,80,1,268,2,0.716895,4,19,4,0.613757,0.696721,116,85,1,3,3,24,1,2,2,1,5,1.0,0.325301,54,32,1,0,0.322222,58,0,0,0,0,0,112,173,1,0,1,0,4,0,0,0,4,61,0,0,0,122,189,2,1,2,1,6,0,0,0,6,64,0,0,0,6.0,1.0,0.0,0.0,36.0,15.0,0.0,0.0,0.0,0.933333333,304.0,0.333333333,0.0,0.0,0.333333333,0.0,0.0,49.16666667,1.0,0.8333,1
0,65,1,87,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,4,3,0,2,1.0,0.666667,16,16,3,0,0.666667,16,0,0,0,0,0,8,23,0,0,0,0,2,0,2,0,2,2,0,2,0,8,23,0,0,0,0,2,0,2,0,2,2,0,2,0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,1.0,0.75,0.0,0.0,3.5,0.0,0.0,0
0,108,1,476,2,0.922353,4,24,10,0.333333,0.903226,123,112,2,1,1,31,8,3,1,13,30,1.0,0.655556,236,236,17,0,0.655556,236,0,0,1,1,0,124,369,0,3,0,3,17,0,16,1,17,58,0,16,1,124,369,0,3,0,3,17,0,16,1,17,58,0,16,1,17.0,1.0,1.0,0.0,37.0,136.0,0.0,0.0,16.0,2.0,254.0,0.0,0.0,0.0,0.308823529,0.0,0.0,13.94117647,1.0,0.9412,0
0,83,1,254,2,0.385542,1,2,1,0.0813954,0.3,14,12,3,1,1,10,8,2,1,3,12,1.0,0.770115,134,132,9,0,0.770115,134,0,0,1,1,0,40,172,2,1,2,1,9,0,8,3,9,7,0,8,3,40,172,2,1,2,1,9,0,8,3,9,7,0,8,3,9.0,1.0,1.0,0.0,14.0,24.0,0.0,0.0,8.0,0.75,48.0,1.0,0.0,0.0,0.481481481,0.0,0.0,4.111111111,1.0,0.8889,0
0,507,1,560,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,0,1,2,0,4,1.0,0.607843,31,31,1,0,0.607843,31,0,0,0,0,0,20,54,1,1,1,1,4,0,0,0,4,4,0,0,0,20,54,1,1,1,1,4,0,0,0,4,4,0,0,0,4.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.625,0.0,0.0,5.75,2.0,1.0,0
0,70,1,251,2,0.133858,1,2,1,0.0549451,0.0689655,10,8,2,1,1,31,4,0,0,5,32,0.0714286,0.113636,15,11,2,26,0.113636,15,7,12,0,0,2,117,182,42,62,0,12,27,0,27,12,186,31,20,127,34,117,182,42,62,0,12,27,0,27,12,186,31,20,127,34,27.0,4.0,0.0,2.0,35.0,351.0,0.0,2.0,27.0,2.0,171.0,0.0,0.0,0.783333333,0.37962963,0.0,0.0,5.333333333,3.0,1.1111,1
0,70,1,218,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,23,4,0,0,3,26,0.0833333,0.101852,11,11,2,22,0.101852,11,7,12,0,0,2,97,149,42,61,0,11,23,0,23,11,182,23,20,123,33,97,149,42,61,0,11,23,0,23,11,182,23,20,123,33,23.0,4.0,0.0,2.0,26.0,253.0,0.0,2.0,23.0,2.0,127.0,0.0,0.0,0.810344828,0.52173913,0.0,0.0,4.52173913,1.0,0.9565,1
0,70,1,190,2,0.182796,1,2,1,0.0826446,0.102564,10,8,0,1,1,21,4,0,0,7,24,0.111111,0.141304,13,11,2,16,0.141304,13,7,12,0,0,2,79,121,42,58,0,8,17,0,17,8,176,23,20,117,30,79,121,42,58,0,8,17,0,17,8,176,23,20,117,30,17.0,4.0,0.0,2.0,27.0,136.0,0.0,2.0,17.0,2.0,123.0,0.0,0.0,0.854545455,0.317647059,0.0,0.0,6.235294118,3.0,1.1765,1
0,70,1,99,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,4,0,0,4,7,0.5,0.392857,11,11,2,2,0.392857,11,7,12,0,0,2,17,30,42,51,0,1,3,0,3,1,162,3,20,103,23,17,30,42,51,0,1,3,0,3,1,162,3,20,103,23,3.0,4.0,0.0,2.0,7.0,3.0,0.0,2.0,3.0,2.0,19.0,0.0,0.0,0.979166667,0.666666667,0.0,0.0,5.333333333,1.0,0.6667,1
0,70,1,110,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,5,4,0,0,3,8,0.333333,0.305556,11,11,2,4,0.305556,11,7,12,0,0,2,25,41,42,52,0,2,5,0,5,2,164,5,20,105,24,25,41,42,52,0,2,5,0,5,2,164,5,20,105,24,5.0,4.0,0.0,2.0,8.0,10.0,0.0,2.0,5.0,2.0,28.0,0.0,0.0,0.959183673,0.6,0.0,0.0,4.6,1.0,0.8,1
0,70,1,123,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,7,4,0,0,4,11,0.25,0.25,11,11,2,6,0.25,11,7,12,0,0,2,33,54,42,53,0,3,7,0,7,3,166,7,20,107,25,33,54,42,53,0,3,7,0,7,3,166,7,20,107,25,7.0,4.0,0.0,2.0,11.0,21.0,0.0,2.0,7.0,2.0,43.0,0.0,0.0,0.94,0.571428571,0.0,0.0,5.142857143,1.0,0.8571,1
0,70,1,158,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,13,4,1,1,3,16,0.142857,0.161765,11,11,2,12,0.161765,11,7,12,0,0,2,57,89,42,56,0,6,13,0,13,6,172,13,20,113,28,57,89,42,56,0,6,13,0,13,6,172,13,20,113,28,13.0,4.0,0.0,2.0,16.0,78.0,1.0,2.0,13.0,2.0,72.0,0.0,0.0,0.886792453,0.538461538,0.0,0.0,4.538461538,1.0,0.9231,1
