Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,target
0,113,1,276,2,0.333333,1,4,2,0.121951,0.346154,20,18,1,1,1,16,5,3,1,3,14,1.0,0.709497,127,127,11,0,0.709497,127,0,0,1,1,0,52,164,0,0,0,0,11,0,10,2,11,20,0,10,2,52,164,0,0,0,0,11,0,10,2,11,20,0,10,2,11.0,1.0,1.0,0.0,21.0,55.0,0.0,0.0,10.0,2.0,99.0,0.0,0.0,0.0,0.246753247,0.0,0.0,8.0,1.0,0.9091,1
0,102,1,406,2,0.663677,2,21,2,0.281967,0.531915,86,75,7,3,3,39,3,1,2,2,20,1.0,0.513793,149,145,17,0,0.513793,149,0,0,1,1,0,141,305,9,1,9,1,18,0,16,7,18,65,0,16,7,141,305,9,1,9,1,18,0,16,7,18,65,0,16,7,20.0,1.0,1.0,0.0,47.0,152.0,0.0,0.0,16.0,0.915789474,325.0,0.9,0.0,0.0,0.355263158,0.0,0.0,14.75,10.0,1.4,1
0,99,1,183,2,0.0,0,0,0,0.0,0.0,0,0,0,1,1,8,0,2,2,0,6,1.0,0.728972,78,78,7,0,0.728972,78,0,0,0,0,0,29,85,1,2,1,2,6,0,6,0,6,13,0,6,0,29,85,1,2,1,2,6,0,6,0,6,13,0,6,0,6.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,50.0,1.0,0.0,0.894736842,0.555555556,1.0,1.0,7.166666667,3.0,0.6667,0
0,100,1,117,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,6,2,0,2,1.0,0.857143,48,48,3,0,0.857143,48,0,0,0,0,0,8,18,0,0,0,0,2,0,2,0,2,2,0,2,0,8,18,0,0,0,0,2,0,2,0,2,2,0,2,0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,1.0,0.75,0.0,0.0,3.5,0.0,0.0,0
0,117,1,445,2,0.922353,4,24,10,0.370821,0.903226,122,112,2,1,1,31,8,3,1,13,30,1.0,0.614907,198,198,17,0,0.614907,198,0,0,1,1,0,124,329,0,3,0,3,17,0,16,1,17,58,0,16,1,124,329,0,3,0,3,17,0,16,1,17,58,0,16,1,17.0,1.0,1.0,0.0,37.0,136.0,0.0,0.0,16.0,2.0,254.0,0.0,0.0,0.0,0.308823529,0.0,0.0,13.94117647,1.0,0.9412,0
0,109,1,355,2,0.770833,2,21,2,0.352227,0.641026,87,75,3,3,3,31,6,1,2,2,12,1.0,0.526316,130,126,9,0,0.526316,130,0,0,1,1,0,117,247,5,1,5,1,10,0,8,3,10,57,0,8,3,117,247,5,1,5,1,10,0,8,3,10,57,0,8,3,12.0,1.0,1.0,0.0,39.0,52.0,0.0,0.0,8.0,0.878787879,275.0,0.833333333,0.0,0.0,0.454545455,0.0,0.0,21.41666667,10.0,1.6667,0
0,507,1,560,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,0,1,2,0,4,1.0,0.607843,31,31,1,0,0.607843,31,0,0,0,0,0,20,54,1,1,1,1,4,0,0,0,4,4,0,0,0,20,54,1,1,1,1,4,0,0,0,4,4,0,0,0,4.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.625,0.0,0.0,5.75,2.0,1.0,0
0,70,1,251,2,0.133858,1,2,1,0.0549451,0.0689655,10,8,2,1,1,31,4,0,0,5,32,0.0714286,0.113636,15,11,2,26,0.113636,15,6,11,0,0,2,117,182,43,56,0,12,27,0,27,12,174,31,13,111,33,117,182,43,56,0,12,27,0,27,12,174,31,13,111,33,27.0,4.0,0.0,2.0,35.0,351.0,0.0,2.0,27.0,2.0,171.0,0.0,0.0,0.783333333,0.37962963,0.0,0.0,5.333333333,3.0,1.1111,0
0,70,1,218,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,23,4,0,0,3,26,0.0833333,0.101852,11,11,2,22,0.101852,11,6,11,0,0,2,97,149,43,55,0,11,23,0,23,11,170,23,13,107,32,97,149,43,55,0,11,23,0,23,11,170,23,13,107,32,23.0,4.0,0.0,2.0,26.0,253.0,0.0,2.0,23.0,2.0,127.0,0.0,0.0,0.810344828,0.52173913,0.0,0.0,4.52173913,1.0,0.9565,0
0,70,1,190,2,0.182796,1,2,1,0.0826446,0.102564,10,8,0,1,1,21,4,0,0,7,24,0.111111,0.141304,13,11,2,16,0.141304,13,6,11,0,0,2,79,121,43,52,0,8,17,0,17,8,164,23,13,101,29,79,121,43,52,0,8,17,0,17,8,164,23,13,101,29,17.0,4.0,0.0,2.0,27.0,136.0,0.0,2.0,17.0,2.0,123.0,0.0,0.0,0.854545455,0.317647059,0.0,0.0,6.235294118,3.0,1.1765,0
