Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,target
1,20,1,130,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,12,4,18,17,0,12,1.0,0.754902,77,77,13,0,0.754902,77,0,0,2,21,0,25,111,0,4,0,4,12,0,12,3,12,0,0,12,3,25,111,0,4,0,4,12,0,12,3,12,0,0,12,3,12.0,1.0,0.0,21.0,12.0,66.0,17.0,4.0,12.0,2.0,12.0,0.0,0.0,0.0,0.236111111,0.0,0.0,0.0,1.0,1.0,0
0,27,1,315,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,30,8,24,27,7,26,1.0,0.537549,136,132,19,0,0.537549,136,1,2,14,20,2,117,289,8,7,8,7,19,1,18,5,21,36,1,20,5,117,289,8,7,8,7,19,1,18,5,21,36,1,20,5,22.0,1.0,8.0,20.0,35.0,175.0,11.0,9.0,21.0,0.904761905,193.0,0.875,5.0,0.0,0.201298701,0.0,0.0,7.409090909,4.0,1.3636,1
0,45,1,331,2,0.0,0,0,0,0.0,0.0,0,0,2,3,3,26,9,1,0,24,40,0.529412,0.528571,148,124,9,8,0.528571,148,2,4,0,0,2,132,287,16,12,8,5,16,3,16,3,34,54,4,33,8,132,287,16,12,8,5,16,3,16,3,34,54,4,33,8,16.0,2.0,0.0,10.0,48.0,34.0,1.0,10.0,16.0,0.883333333,320.0,0.0,3.0,0.545454545,0.25,2.0,3.0,18.5,5.0,1.4375,1
0,29,1,225,2,0.0,0,0,0,0.0,0.0,0,0,11,2,2,14,10,13,14,13,25,1.0,0.497238,90,90,11,0,0.497238,90,0,0,2,2,0,91,197,3,0,3,0,12,3,10,0,12,20,3,10,0,91,197,3,0,3,0,12,3,10,0,12,20,3,10,0,14.0,1.0,1.0,17.0,36.0,91.0,6.0,11.0,10.0,1.057692308,161.0,0.0,0.0,0.0,0.138461538,0.0,0.0,10.21428571,3.0,1.0,1
0,54,1,1021,2,0.0,0,0,0,0.0,0.0,0,0,2,3,3,106,9,76,192,18,66,1.0,0.582207,517,509,44,0,0.582207,517,1,1,3,3,1,371,968,12,15,12,15,48,4,43,4,48,152,4,43,4,371,968,12,15,12,15,48,4,43,4,48,152,4,43,4,50.0,1.0,2.0,46.0,90.0,637.0,38.0,12.0,43.0,0.814868805,778.0,0.5,5.0,0.0,0.149136578,0.0,0.0,14.28,6.0,2.08,1
0,14,1,41,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,6,0,1,3,0,3,0.333333,0.148148,4,4,1,2,0.148148,4,0,0,0,0,0,23,28,2,0,2,0,3,0,2,0,3,8,0,2,0,23,28,2,0,2,0,3,0,2,0,3,8,0,2,0,4.0,1.0,0.0,1.0,11.0,2.0,1.0,0.0,2.0,0.777777778,61.0,0.0,0.0,0.0,0.5,1.0,1.0,13.5,6.0,2.0,0
0,12,1,21,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,2,0,0,1,3,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,8,10,0,0,0,0,2,0,1,0,2,1,0,1,0,8,10,0,0,0,0,2,0,1,0,2,1,0,1,0,2.0,1.0,0.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,10.0,0.0,0.0,0.0,0.75,0.0,0.0,4.0,1.0,0.5,0
0,335,1,417,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,11,5,1,2,5,8,1.0,0.363636,28,13,2,0,0.363636,28,0,0,0,0,0,49,83,4,0,4,0,3,0,1,0,3,25,0,1,0,49,83,4,0,4,0,3,0,1,0,3,25,0,1,0,3.0,2.0,0.0,5.0,17.0,0.0,1.0,5.0,1.0,0.25,131.0,0.0,3.0,0.968253968,0.555555556,0.0,0.0,41.33333333,6.0,2.6667,0
0,36,1,343,2,0.220551,1,6,2,0.0779221,0.163934,24,20,1,3,2,29,8,5,22,14,30,1.0,0.574394,166,156,14,0,0.574394,166,3,4,3,4,1,123,308,16,12,5,3,16,2,13,5,53,49,4,43,14,123,308,16,12,5,3,16,2,13,5,53,49,4,43,14,16.0,3.0,1.0,8.0,40.0,0.0,1.0,7.0,13.0,0.666666667,306.0,0.6,0.0,0.755555556,0.322916667,1.0,13.0,17.8125,6.0,1.375,1
0,22,1,333,2,0.0,0,0,0,0.0,0.0,0,0,3,3,2,32,5,0,0,10,24,0.923077,0.354839,99,95,12,1,0.354839,99,2,2,0,0,1,180,312,10,9,8,6,14,2,12,3,17,116,4,15,3,180,312,10,9,8,6,14,2,12,3,17,116,4,15,3,16.0,2.0,0.0,5.0,41.0,74.0,0.0,5.0,13.0,0.916666667,853.0,0.375,0.0,0.363636364,0.244444444,1.0,1.0,51.8125,7.0,2.0,1
